id,send_time_ns,recv_time_ns,rtt_ns,send_jitter_ns,rtt_jitter_ns
3653,508603024340,508603418919,394579,-2297,25939
3654,508604025760,508604341639,315879,1420,-78700
3655,508605025754,508605448910,423156,-6,107277
3656,508606025025,508606385976,360951,-729,-62205
3657,508607025175,508607299231,274056,150,-86895
3658,508608024515,508608326046,301531,-660,27475
3659,508609025329,508609352248,326919,814,25388
3660,508610024752,508610301301,276549,-577,-50370
3661,508611022597,508611322489,299892,-2155,23343
3662,508612030091,508612360375,330284,7494,30392
3663,508613024358,508613337197,312839,-5733,-17445
3664,508614024512,508614327567,303055,154,-9784
3665,508615023358,508615316683,293325,-1154,-9730
3666,508616024096,508616335143,311047,738,17722
3667,508617025336,508617515015,489679,1240,178632
3668,508618022359,508618450394,428035,-2977,-61644
3669,508619018426,508619582895,564469,-3933,136434
3670,508620022895,508620533300,510405,4469,-54064
3671,508621025003,508621453559,428556,2108,-81849
3672,508622024847,508622444411,419564,-156,-8992
3673,508623022474,508623406637,384163,-2373,-35401
3674,508624028820,508624360440,331620,6346,-52543
3675,508625024145,508625523002,498857,-4675,167237
3676,508626023286,508626495002,471716,-859,-27141
3677,508627022975,508627450501,427526,-311,-44190
3678,508628022652,508628634087,611435,-323,183909
3679,508629022564,508629648120,625556,-88,14121
3680,508630023672,508630430939,407267,1108,-218289
3681,508631009218,508631412535,403317,-14454,-3950
3682,508632006611,508632388205,381594,-2607,-21723
3683,508633005475,508633565974,560499,-1136,178905
3684,508634026004,508634538021,512017,20529,-48482
3685,508635031749,508635508819,477070,5745,-34947
3686,508636029830,508636415845,386015,-1919,-91055
3687,508637032967,508637394622,361655,3137,-24360
3688,508638033039,508638394828,361789,72,134
3689,508639030969,508639422793,391824,-2070,30035
3690,508640030982,508640464219,433237,13,41413
3691,508641030154,508641418489,388335,-828,-44902
3692,508642030771,508642427547,396776,617,8441
3693,508643060395,508643476448,416053,29624,19277
3694,508644045873,508644544047,498174,-14522,82121
3695,508645043107,508645561007,517900,-2766,19726
3696,508646038204,508646517844,479640,-4903,-38260
3697,508647032396,508647342220,309824,-5808,-169816
3698,508648028707,508648370405,341698,-3689,31874
3699,508649027290,508649312432,285142,-1417,-56556
3700,508650024354,508650242010,217656,-2936,-67486
3701,508651025541,508651321450,295909,1187,78253
3702,508652028531,508652366309,337778,2990,41869
3703,508653027663,508653303140,275477,-868,-62301
3704,508654025645,508654529684,504039,-2018,228562
3705,508655031614,508655362835,331221,5969,-172818
3706,508656028953,508656370446,341493,-2661,10272
3707,508657025639,508657329458,303819,-3314,-37674
3708,508658026856,508658319908,293052,1217,-10767
3709,508659026832,508659344172,317340,-24,24288
3710,508660025540,508660331399,305859,-1292,-11481
3711,508661025719,508661324355,298636,179,-7223
3712,508662026085,508662345713,319628,366,20992
3713,508663024938,508663362895,337957,-1147,18329
3714,508664025107,508664311802,286695,169,-51262
3715,508665025364,508665308414,283050,257,-3645
3716,508666026236,508666336782,310546,872,27496
3717,508667024770,508667355667,330897,-1466,20351
3718,508668025273,508668303895,278622,503,-52275
3719,508669024545,508669331067,306522,-728,27900
3720,508670024406,508670362413,338007,-139,31485
3721,508671027659,508671450167,422508,3253,84501
3722,508672028152,508672445355,417203,493,-5305
3723,508673026341,508673415794,389453,-1811,-27750
3724,508674027514,508674483677,456163,1173,66710
3725,508675030204,508675532045,501841,2690,45678
3726,508676029323,508676425638,396315,-881,-105526
3727,508677030359,508677478487,448128,1036,51813
3728,508678029911,508678476372,446461,-448,-1667
3729,508679029901,508679466877,436976,-10,-9485
3730,508680031876,508680516456,484580,1975,47604
3731,508681031841,508681473686,441845,-35,-42735
3732,508682030586,508682611374,580788,-1255,138943
3733,508683033260,508683657448,624188,2674,43400
3734,508684030349,508684627373,597024,-2911,-27164
3735,508685018849,508685585518,566669,-11500,-30355
3736,508686014014,508686662103,648089,-4835,81420
3737,508687025302,508687294784,269482,11288,-378607
3738,508688221928,508688709172,487244,196626,217762
3739,508689030442,508689450743,420301,-191486,-66943
3740,508690033077,508690533388,500311,2635,80010
3741,508691080948,508691465845,384897,47871,-115414
3742,508692052377,508692576931,524554,-28571,139657
3743,508693034312,508693435119,400807,-18065,-123747
3744,508694032380,508694386621,354241,-1932,-46566
3745,508695034823,508695335750,300927,2443,-53314
3746,508696030262,508696321649,291387,-4561,-9540
3747,508697028190,508697311729,283539,-2072,-7848
3748,508698027950,508698313796,285846,-240,2307
3749,508699028209,508699309858,281649,259,-4197
3750,508700029231,508700260522,231291,1022,-50358
3751,508701027352,508701286785,259433,-1879,28142
3752,508702030477,508702332664,302187,3125,42754
3753,508703029402,508703345548,316146,-1075,13959
3754,508704031019,508704346248,315229,1617,-917
3755,508705032464,508705367684,335220,1445,19991
3756,508706029464,508706340685,311221,-3000,-23999
3757,508707027927,508707326602,298675,-1537,-12546
3758,508708028583,508708353036,324453,656,25778
3759,508709028191,508709292789,264598,-392,-59855
3760,508710026171,508710312527,286356,-2020,21758
3761,508711026050,508711299435,273385,-121,-12971
3762,508712026031,508712335759,309728,-19,36343
3763,508713026598,508713288635,262037,567,-47691
3764,508714026638,508714336017,309379,40,47342
3765,508715027694,508715354318,326624,1056,17245
3766,508716028527,508716322691,294164,833,-32460
3767,508717029970,508717316958,286988,1443,-7176
3768,508718028869,508718410744,381875,-1101,94887
3769,508719036903,508719410007,373104,8034,-8771
3770,508720034850,508720444279,409429,-2053,36325
3771,508721034062,508721545471,511409,-788,101980
3772,508722034619,508722521057,486438,557,-24971
3773,508723032102,508723503742,471640,-2517,-14798
3774,508724035025,508724549190,514165,2923,42525
3775,508725033350,508725468700,435350,-1675,-78815
3776,508726033254,508726451670,418416,-96,-16934
3777,508727037836,508727529649,491813,4582,73397
3778,508728058370,508728546490,488120,20534,-3693
3779,508729055948,508729733352,677404,-2422,189284
3780,508730048404,508730602640,554236,-7544,-123168
3781,508731057233,508731609920,552687,8829,-1549
3782,508732018251,508732499720,481469,-38982,-71218
3783,508733022582,508733490439,467857,4331,-13612
3784,508734014389,508734705701,691312,-8193,223455
3785,508735034537,508735630838,596301,20148,-95011
3786,508736015500,508736556866,541366,-19037,-54935
3787,508737016470,508737429050,412580,970,-128786
3788,508738017401,508738436842,419441,931,6861
3789,508739036289,508739421879,385590,18888,-33851
3790,508740035964,508740435574,399610,-325,14020
3791,508741036518,508741478752,442234,554,42624
3792,508742033797,508742458363,424566,-2721,-17668
3793,508743032672,508743391788,359116,-1125,-65450
3794,508744034827,508744457515,422688,2155,63572
3795,508745028877,508745382640,353763,-5950,-68925
3796,508746028928,508746461644,432716,51,78953
3797,508747029222,508747402813,373591,294,-59125
3798,508748029067,508748408515,379448,-155,5857
3799,508749029920,508749475162,445242,853,65794
3800,508750027445,508750372911,345466,-2475,-99776
3801,508751027000,508751446625,419625,-445,74159
3802,508752033433,508752456297,422864,6433,3239
3803,508753032259,508753434371,402112,-1174,-20752
3804,508754034144,508754449877,415733,1885,13621
3805,508755033440,508755412714,379274,-704,-36459
3806,508756034318,508756481406,447088,878,67814
3807,508757030755,508757501895,471140,-3563,24052
3808,508758031264,508758489443,458179,509,-12961
3809,508759031304,508759404746,373442,40,-84737
3810,508760031710,508760447253,415543,406,42101
3811,508761031521,508761451864,420343,-189,4800
3812,508762032499,508762382564,350065,978,-70278
3813,508763032170,508763461737,429567,-329,79502
3814,508764033512,508764434674,401162,1342,-28405
3815,508765033079,508765417108,384029,-433,-17133
3816,508766031833,508766430061,398228,-1246,14199
3817,508767031566,508767498795,467229,-267,69001
3818,508768032661,508768555064,522403,1095,55174
3819,508769032464,508769448881,416417,-197,-105986
3820,508770035818,508770413307,377489,3354,-38928
3821,508771035997,508771677394,641397,179,263908
3822,508772048213,508772593480,545267,12216,-96130
3823,508773068909,508773465904,396995,20696,-148272
3824,508774028638,508774459418,430780,-40271,33785
3825,508775077005,508775433423,356418,48367,-74362
3826,508776015620,508776538004,522384,-61385,165966
3827,508777032520,508777509831,477311,16900,-45073
3828,508778031360,508778394049,362689,-1160,-114622
3829,508779030533,508779547158,516625,-827,153936
3830,508780035871,508780713757,677886,5338,161261
3831,508781032047,508781676708,644661,-3824,-33225
3832,508782031387,508782574044,542657,-660,-102004
3833,508783016503,508783603329,586826,-14884,44169
3834,508784015129,508784610413,595284,-1374,8458
3835,508785016291,508785451687,435396,1162,-159888
3836,508786015005,508786600648,585643,-1286,150247
3837,508787031673,508787363293,331620,16668,-254023
3838,508788016178,508788399569,383391,-15495,51771
3839,508789031370,508789450186,418816,15192,35425
3840,508790032032,508790390980,358948,662,-59868
3841,508791033589,508791416257,382668,1557,23720
3842,508792031782,508792399755,367973,-1807,-14695
3843,508793032543,508793414810,382267,761,14294
3844,508794032643,508794441933,409290,100,27023
3845,508795174123,508795475387,301264,141480,-108026
3846,508796017029,508796233282,216253,-157094,-85011
3847,508797014595,508797246858,232263,-2434,16010
3848,508798012604,508798413236,400632,-1991,168369
3849,508799026797,508799486512,459715,14193,59083
3850,508800058664,508800445321,386657,31867,-73058
3851,508801034707,508801508861,474154,-23957,87497
3852,508802027478,508802441657,414179,-7229,-59975
3853,508803033974,508803553958,519984,6496,105805
3854,508804043924,508804485158,441234,9950,-78750
3855,508805055766,508805444409,388643,11842,-52591
3856,508806032223,508806439596,407373,-23543,18730
3857,508807055764,508807443659,387895,23541,-19478
3858,508808070453,508808622474,552021,14689,164126
3859,508809051939,508809635607,583668,-18514,31647
3860,508810038756,508810552924,514168,-13183,-69500
3861,508811018949,508811558113,539164,-19807,24996
3862,508812014112,508812738746,724634,-4837,185470
3863,508813034287,508813665129,630842,20175,-93792
3864,508814032868,508814690197,657329,-1419,26487
3865,508815033141,508815600724,567583,273,-89746
3866,508816032874,508816453574,420700,-267,-146883
3867,508817016672,508817410303,393631,-16202,-27069
3868,508818015058,508818407726,392668,-1614,-963
3869,508819016126,508819522142,506016,1068,113348
3870,508820031010,508820399700,368690,14884,-137326
3871,508821031197,508821454710,423513,187,54823
3872,508822030623,508822492096,461473,-574,37960
3873,508823031909,508823442831,410922,1286,-50551
3874,508824033331,508824520009,486678,1422,75756
3875,508825039499,508825571318,531819,6168,45141
3876,508826028873,508826481822,452949,-10626,-78870
3877,508827029401,508827552715,523314,528,70365
3878,508828031203,508828524323,493120,1802,-30194
3879,508829062081,508829573873,511792,30878,18672
3880,508830045083,508830436716,391633,-16998,-120159
3881,508831058707,508831499538,440831,13624,49198
3882,508832048876,508832434778,385902,-9831,-54929
3883,508833070078,508833428262,358184,21202,-27718
3884,508834031172,508834452600,421428,-38906,63244
3885,508835032053,508835469945,437892,881,16464
3886,508836032847,508836461261,428414,794,-9478
3887,508837033144,508837475946,442802,297,14388
3888,508838034407,508838426416,392009,1263,-50793
3889,508839033015,508839444851,411836,-1392,19827
3890,508840039556,508840576859,537303,6541,125467
3891,508841028629,508841391922,363293,-10927,-174010
3892,508842027819,508842452350,424531,-810,61238
3893,508843028214,508843401805,373591,395,-50940
3894,508844028976,508844509745,480769,762,107178
3895,508845028092,508845394973,366881,-884,-113888
3896,508846029897,508846469103,439206,1805,72325
3897,508847027460,508847502227,474767,-2437,35561
3898,508848031242,508848403178,371936,3782,-102831
3899,508849065210,508849585738,520528,33968,148592
3900,508850044822,508850669903,625081,-20388,104553
3901,508851069190,508851636883,567693,24368,-57388
3902,508852017211,508852599766,582555,-51979,14862
3903,508853015147,508853501184,486037,-2064,-96518
3904,508854015497,508854446829,431332,350,-54705
3905,508855018089,508855543277,525188,2592,93856
3906,508856031247,508856541708,510461,13158,-14727
3907,508857030709,508857597913,567204,-538,56743
3908,508858032296,508858547495,515199,1587,-52005
3909,508859032758,508859493270,460512,462,-54687
3910,508860032510,508860429867,397357,-248,-63155
3911,508861031683,508861409937,378254,-827,-19103
3912,508862030648,508862458363,427715,-1035,49461
3913,508863030847,508863445639,414792,199,-12923
3914,508864030968,508864416394,385426,121,-29366
3915,508865031839,508865419136,387297,871,1871
3916,508866030736,508866453671,422935,-1103,35638
3917,508867032064,508867490395,458331,1328,35396
3918,508868032031,508868400539,368508,-33,-89823
3919,508869032570,508869586700,554130,539,185622
3920,508870036862,508870495085,458223,4292,-95907
3921,508871032710,508871557560,524850,-4152,66627
3922,508872031576,508872481275,449699,-1134,-75151
3923,508873032409,508873757893,725484,833,275785
3924,508874053681,508874731791,678110,21272,-47374
3925,508875071647,508875581650,510003,17966,-168107
3926,508876022955,508876620812,597857,-48692,87854
3927,508877027289,508877471680,444391,4334,-153466
3928,508878015955,508878335442,319487,-11334,-124904
3929,508879151594,508879615061,463467,135639,143980
3930,508880043680,508880381961,338281,-107914,-125186
3931,508881053835,508881416233,362398,10155,24117
3932,508882052973,508882408416,355443,-862,-6955
3933,508883041494,508883433015,391521,-11479,36078
3934,508884037914,508884443032,405118,-3580,13597
3935,508885033429,508885488282,454853,-4485,49735
3936,508886030317,508886444474,414157,-3112,-40696
3937,508887034241,508887488713,454472,3924,40315
3938,508888031942,508888413820,381878,-2299,-72594
3939,508889041066,508889493878,452812,9124,70934
3940,508890031165,508890462189,431024,-9901,-21788
3941,508891032264,508891525033,492769,1099,61745
3942,508892031587,508892472689,441102,-677,-51667
3943,508893032122,508893410313,378191,535,-62911
3944,508894032121,508894473790,441669,-1,63478
3945,508895032455,508895414144,381689,334,-59980
3946,508896031233,508896384526,353293,-1222,-28396
3947,508897031457,508897410343,378886,224,25593
3948,508898032334,508898416419,384085,877,5199
3949,508899031464,508899407740,376276,-870,-7809
3950,508900031628,508900454905,423277,164,47001
3951,508901032269,508901449650,417381,641,-5896
3952,508902032661,508902449165,416504,392,-877
3953,508903031701,508903598057,566356,-960,149852
3954,508904032242,508904546093,513851,541,-52505
3955,508905030560,508905568591,538031,-1682,24180
3956,508906031006,508906582768,551762,446,13731
3957,508907030781,508907384475,353694,-225,-198068
3958,508908015013,508908578593,563580,-15768,209886
3959,508909031023,508909472316,441293,16010,-122287
3960,508910014146,508910309666,295520,-16877,-145773
3961,508911016500,508911389943,373443,2354,77923
3962,508912029212,508912377866,348654,12712,-24789
3963,508913029152,508913401511,372359,-60,23705
3964,508914029890,508914438859,408969,738,36610
3965,508915031493,508915411476,379983,1603,-28986
3966,508916033183,508916466414,433231,1690,53248
3967,508917031346,508917496714,465368,-1837,32137
3968,508918035837,508918323899,288062,4491,-177306
3969,508919030132,508919405515,375383,-5705,87321
3970,508920032408,508920434887,402479,2276,27096
3971,508921032416,508921443247,410831,8,8352
3972,508922031483,508922599701,568218,-933,157387
3973,508923032245,508923581551,549306,762,-18912
3974,508924031929,508924407103,375174,-316,-174132
3975,508925015910,508925404395,388485,-16019,13311
3976,508926014207,508926399713,385506,-1703,-2979
3977,508927011881,508927532437,520556,-2326,135050
3978,508928029416,508928551274,521858,17535,1302
3979,508929028374,508929500360,471986,-1042,-49872
3980,508930029032,508930600276,571244,658,99258
3981,508931028880,508931424187,395307,-152,-175937
3982,508932031107,508932440464,409357,2227,14050
3983,508933030682,508933417790,387108,-425,-22249
3984,508934032546,508934455881,423335,1864,36227
3985,508935031721,508935389384,357663,-825,-65672
3986,508936032208,508936367592,335384,487,-22279
3987,508937033581,508937545163,511582,1373,176198
3988,508938033043,508938641238,608195,-538,96613
3989,508939031781,508939629521,597740,-1262,-10455
3990,508940031702,508940403752,372050,-79,-225690
3991,508941015338,508941391907,376569,-16364,4519
3992,508942014458,508942365742,351284,-880,-25285
3993,508943012385,508943493734,481349,-2073,130065
3994,508944030011,508944473159,443148,17626,-38201
3995,508945030030,508945516796,486766,19,43618
3996,508946030183,508946529401,499218,153,12452
3997,508947032508,508947547862,515354,2325,16136
3998,508948032833,508948633423,600590,325,85236
3999,508949031359,508949574749,543390,-1474,-57200
4000,508950030747,508950440261,409514,-612,-133876
4001,508951030543,508951417286,386743,-204,-22771
4002,508952030728,508952452170,421442,185,34699
4003,508953029929,508953441828,411899,-799,-9543
4004,508954031649,508954662649,631000,1720,219101
4005,508955031060,508955745361,714301,-589,83301
4006,508956030524,508956725809,695285,-536,-19016
4007,508957030731,508957601988,571257,207,-124028
4008,508958014210,508958546183,531973,-16521,-39284
4009,508959014751,508959532620,517869,541,-14104
4010,508960030149,508960596157,566008,15398,48139
4011,508961029577,508961503376,473799,-572,-92209
4012,508962030144,508962433726,403582,567,-70217
4013,508963030271,508963511251,480980,127,77398
4014,508964031694,508964477982,446288,1423,-34692
4015,508965031416,508965495100,463684,-278,17396
4016,508966031640,508966473804,442164,224,-21520
4017,508967034769,508967457961,423192,3129,-18972
4018,508968028424,508968416194,387770,-6345,-35422
4019,508969027597,508969419296,391699,-827,3929
4020,508970029233,508970488833,459600,1636,67901
4021,508971026944,508971486020,459076,-2289,-524
4022,508972027215,508972560193,532978,271,73902
4023,508973026768,508973540605,513837,-447,-19141
4024,508974027024,508974531283,504259,256,-9578
4025,508975031541,508975466038,434497,4517,-69762
4026,508976031403,508976497032,465629,-138,31132
4027,508977031422,508977535326,503904,19,38275
4028,508978031062,508978559649,528587,-360,24683
4029,508979030641,508979643675,613034,-421,84447
4030,508980030656,508980469913,439257,15,-173777
4031,508981031840,508981487271,455431,1184,16174
4032,508982031454,508982469589,438135,-386,-17296
4033,508983031817,508983537947,506130,363,67995
4034,508984031449,508984421525,390076,-368,-116054
4035,508985032700,508985481424,448724,1251,58648
4036,508986032020,508986422909,390889,-680,-57835
4037,508987031574,508987452966,421392,-446,30503
4038,508988031351,508988447760,416409,-223,-4983
4039,508989031468,508989452181,420713,117,4304
4040,508990032644,508990486790,454146,1176,33433
4041,508991029675,508991387827,358152,-2969,-95994
4042,508992031856,508992464688,432832,2181,74680
4043,508993029242,508993414963,385721,-2614,-47111
4044,508994031647,508994414638,382991,2405,-2730
4045,508995029879,508995458070,428191,-1768,45200
4046,508996029561,508996408182,378621,-318,-49570
4047,508997030015,508997479587,449572,454,70951
4048,508998031529,508998430670,399141,1514,-50431
4049,508999032548,508999427052,394504,1019,-4637
4050,509000033357,509000305583,272226,809,-122278
4051,509001027945,509001559651,531706,-5412,259480
4052,509002032359,509002477075,444716,4414,-86990
4053,509003034565,509003640626,606061,2206,161345
4054,509004038072,509004641935,603863,3507,-2198
4055,509005045208,509005458581,413373,7136,-190490
4056,509006024529,509006461019,436490,-20679,23117
4057,509007021710,509007480009,458299,-2819,21809
4058,509008018712,509008568925,550213,-2998,91914
4059,509009041885,509009652288,610403,23173,60190
4060,509010061833,509010690347,628514,19948,18111
4061,509011061538,509011565556,504018,-295,-124496
4062,509012024581,509012591635,567054,-36957,63036
4063,509013018112,509013366422,348310,-6469,-218744
4064,509014181930,509014737690,555760,163818,207450
4065,509015034031,509015470462,436431,-147899,-119329
4066,509016041269,509016474217,432948,7238,-3483
4067,509017048064,509017450488,402424,6795,-30524
4068,509018059859,509018568477,508618,11795,106194
4069,509019052478,509019441743,389265,-7381,-119353
4070,509020063644,509020509798,446154,11166,56889
4071,509021055145,509021487465,432320,-8499,-13834
4072,509022061748,509022481678,419930,6603,-12390
4073,509023047107,509023628352,581245,-14641,161315
4074,509024056877,509024557746,500869,9770,-80376
4075,509025059867,509025570371,510504,2990,9635
4076,509026060922,509026518700,457778,1055,-52726
4077,509027052709,509027530071,477362,-8213,19584
4078,509028060395,509028502670,442275,7686,-35087
4079,509029058918,509029547015,488097,-1477,45822
4080,509030060472,509030557063,496591,1554,8494
4081,509031040010,509031463672,423662,-20462,-72929
4082,509032053095,509032472072,418977,13085,-4685
4083,509033058000,509033344203,286203,4905,-132774
4084,509034033374,509034325413,292039,-24626,5836
4085,509035028141,509035380149,352008,-5233,59969
4086,509036025871,509036353806,327935,-2270,-24073
4087,509037033403,509037395860,362457,7532,34522
4088,509038036703,509038376026,339323,3300,-23134
4089,509039036036,509039451849,415813,-667,76490
4090,509040033841,509040372707,338866,-2195,-76947
4091,509041032822,509041363565,330743,-1019,-8123
4092,509042031104,509042355755,324651,-1718,-6092
4093,509043027155,509043324190,297035,-3949,-27616
4094,509044026971,509044342946,315975,-184,18940
4095,509045029189,509045328059,298870,2218,-17105
4096,509046026895,509046934063,907168,-2294,608298
4097,509047021256,509047670695,649439,-5639,-257729
4098,509048035607,509048579400,543793,14351,-105646
4099,509049016559,509049645831,629272,-19048,85479
4100,509050030856,509050639356,608500,14297,-20772
4101,509051017195,509051458639,441444,-13661,-167056
4102,509052015452,509052419488,404036,-1743,-37408
4103,509053015455,509053438331,422876,3,18840
4104,509054013334,509054511630,498296,-2121,75420
4105,509055050122,509055654640,604518,36788,106222
4106,509056030009,509056649222,619213,-20113,14695
4107,509057034061,509057546342,512281,4052,-106932
4108,509058016585,509058467951,451366,-17476,-60915
4109,509059018400,509059534690,516290,1815,64924
4110,509060012613,509060429476,416863,-5787,-99427
4111,509061015781,509061444046,428265,3168,11402
4112,509062011395,509062552430,541035,-4386,112770
4113,509063028266,509063535134,506868,16871,-34167
4114,509064028105,509064602602,574497,-161,67629
4115,509065029373,509065601675,572302,1268,-2195
4116,509066029855,509066624498,594643,482,22341
4117,509067013146,509067571709,558563,-16709,-36080
4118,509068013743,509068693427,679684,597,121121
4119,509069032118,509069622446,590328,18375,-89356
4120,509070031250,509070431799,400549,-868,-189779
4121,509071031671,509071457991,426320,421,25771
4122,509072031557,509072535099,503542,-114,77222
4123,509073032025,509073579861,547836,468,44294
4124,509074031040,509074666563,635523,-985,87687
4125,509075031723,509075442319,410596,683,-224927
4126,509076015585,509076379425,363840,-16138,-46756
4127,509077013158,509077364011,350853,-2427,-12987
4128,509078011779,509078490037,478258,-1379,127405
4129,509079027739,509079476662,448923,15960,-29335
4130,509080028304,509080562175,533871,565,84948
4131,509081027823,509081556734,528911,-481,-4960
4132,509082028554,509082448067,419513,731,-109398
4133,509083027560,509083400785,373225,-994,-46288
4134,509084030801,509084574031,543230,3241,170005
4135,509085030369,509085610912,580543,-432,37313
4136,509086030295,509086563742,533447,-74,-47096
4137,509087032640,509087610856,578216,2345,44769
4138,509088030742,509088253509,222767,-1898,-355449
4139,509089016174,509089238022,221848,-14568,-919
4140,509090012239,509090374294,362055,-3935,140207
4141,509091029105,509091398661,369556,16866,7501
4142,509092029497,509092385741,356244,392,-13312
4143,509093030332,509093375514,345182,835,-11062
4144,509094034255,509094429860,395605,3923,50423
4145,509095028494,509095323089,294595,-5761,-101010
4146,509096029244,509096465762,436518,750,141923
4147,509097026120,509097429636,403516,-3124,-33002
4148,509098028034,509098442553,414519,1914,11003
4149,509099027205,509099427828,400623,-829,-13896
4150,509100026451,509100573066,546615,-754,145992
4151,509101027484,509101523004,495520,1033,-51095
4152,509102030220,509102544399,514179,2736,18659
4153,509103031424,509103721243,689819,1204,175640
4154,509104030961,509104628148,597187,-463,-92632
4155,509105030870,509105571069,540199,-91,-56988
4156,509106015145,509106717229,702084,-15725,161885
4157,509107028076,509107613839,585763,12931,-116321
4158,509108028124,509108504595,476471,48,-109292
4159,509109013768,509109576849,563081,-14356,86610
4160,509110029536,509110609206,579670,15768,16589
4161,509111029278,509111436324,407046,-258,-172624
4162,509112015445,509112428263,412818,-13833,5772
4163,509113031323,509113457255,425932,15878,13114
4164,509114028727,509114410464,381737,-2596,-44195
4165,509115028952,509115380536,351584,225,-30153
4166,509116031392,509116377857,346465,2440,-5119
4167,509117030937,509117444264,413327,-455,66862
4168,509118032812,509118444801,411989,1875,-1338
4169,509119030900,509119484544,453644,-1912,41655
4170,509120031466,509120451442,419976,566,-33668
4171,509121030649,509121466171,435522,-817,15546
4172,509122030203,509122476121,445918,-446,10396
4173,509123029889,509123593711,563822,-314,117904
4174,509124030570,509124593923,563353,681,-469
4175,509125030720,509125441524,410804,150,-152549
4176,509126014456,509126378607,364151,-16264,-46653
4177,509127013469,509127404574,391105,-987,26954
4178,509128012181,509128502160,489979,-1288,98874
4179,509129028252,509129495790,467538,16071,-22441
4180,509130029179,509130479794,450615,927,-16923
4181,509131030019,509131440614,410595,840,-40020
4182,509132030574,509132457766,427192,555,16597
4183,509133031743,509133421412,389669,1169,-37523
4184,509134032769,509134440391,407622,1026,17953
4185,509135031146,509135475032,443886,-1623,36264
4186,509136030877,509136409229,378352,-269,-65534
4187,509137033074,509137445543,412469,2197,34117
4188,509138031276,509138395581,364305,-1798,-48164
4189,509139032068,509139503820,471752,792,107447
4190,509140031686,509140463080,431394,-382,-40358
4191,509141030895,509141416828,385933,-791,-45461
4192,509142029789,509142473072,443283,-1106,57350
4193,509143029917,509143427805,397888,128,-45395
4194,509144029488,509144417653,388165,-429,-9723
4195,509145030753,509145489595,458842,1265,70677
4196,509146029913,509146439068,409155,-840,-49687
4197,509147030196,509147479660,449464,283,40309
4198,509148029752,509148433320,403568,-444,-45896
4199,509149029980,509149431387,401407,228,-2161
4200,509150032756,509150537240,504484,2776,103077
4201,509151048533,509151661692,613159,15777,108675
4202,509152030223,509152630206,599983,-18310,-13176
4203,509153015344,509153502931,487587,-14879,-112396
4204,509154012858,509154535967,523109,-2486,35522
4205,509155012829,509155544052,531223,-29,8114
4206,509156013545,509156530767,517222,716,-14001
4207,509157029889,509157537319,507430,16344,-9792
4208,509158029416,509158541398,511982,-473,4552
4209,509159029806,509159597300,567494,390,55512
4210,509160031144,509160609517,578373,1338,10879
4211,509161030611,509161410665,380054,-533,-198319
4212,509162015241,509162310701,295460,-15370,-84594
4213,509163017289,509163289127,271838,2048,-23622
4214,509164011716,509164419621,407905,-5573,136067
4215,509165027984,509165411159,383175,16268,-24730
4216,509166030037,509166426893,396856,2053,13681
4217,509167030131,509167514514,484383,94,87527
4218,509168029778,509168485896,456118,-353,-28265
4219,509169029872,509169425220,395348,94,-60770
4220,509170031788,509170448539,416751,1916,21403
4221,509171032336,509171529123,496787,548,80036
4222,509172029906,509172484269,454363,-2430,-42424
4223,509173030842,509173554586,523744,936,69381
4224,509174031036,509174626266,595230,194,71486
4225,509175031539,509175499036,467497,503,-127733
4226,509176031932,509176576512,544580,393,77083
4227,509177031575,509177526195,494620,-357,-49960
4228,509178030945,509178532882,501937,-630,7317
4229,509179030722,509179567141,536419,-223,34482
4230,509180031402,509180626317,594915,680,58496
4231,509181031776,509181478139,446363,374,-148552
4232,509182030840,509182441126,410286,-936,-36077
4233,509183031124,509183453048,421924,284,11638
4234,509184032314,509184407556,375242,1190,-46682
4235,509185030211,509185389718,359507,-2103,-15735
4236,509186030347,509186458943,428596,136,69089
4237,509187032012,509187469625,437613,1665,9017
4238,509188028678,509188419038,390360,-3334,-47253
4239,509189029995,509189455916,425921,1317,35561
4240,509190030736,509190511373,480637,741,54716
4241,509191030858,509191435217,404359,122,-76278
4242,509192030087,509192385853,355766,-771,-48593
4243,509193030704,509193397630,366926,617,11160
4244,509194031090,509194296332,265242,386,-101684
4245,509195029307,509195479752,450445,-1783,185203
4246,509196031127,509196521890,490763,1820,40318
4247,509197032173,509197513713,481540,1046,-9223
4248,509198031094,509198464912,433818,-1079,-47722
4249,509199031075,509199399244,368169,-19,-65649
4250,509200031403,509200402913,371510,328,3341
4251,509201031932,509201436988,405056,529,33546
4252,509202031141,509202468362,437221,-791,32165
4253,509203031010,509203439906,408896,-131,-28325
4254,509204032155,509204439121,406966,1145,-1930
4255,509205033596,509205573238,539642,1441,132676
4256,509206032902,509206488832,455930,-694,-83712
4257,509207030549,509207566262,535713,-2353,79783
4258,509208031074,509208558637,527563,525,-8150
4259,509209029688,509209515861,486173,-1386,-41390
4260,509210031725,509210620465,588740,2037,102567
4261,509211030799,509211620994,590195,-926,1455
4262,509212030804,509212462423,431619,5,-158576
4263,509213014558,509213416759,402201,-16246,-29418
4264,509214012094,509214412362,400268,-2464,-1933
4265,509215014238,509215379578,365340,2144,-34928
4266,509216028901,509216467536,438635,14663,73295
4267,509217031279,509217439885,408606,2378,-30029
4268,509218030850,509218513913,483063,-429,74457
4269,509219030543,509219524863,494320,-307,11257
