id,send_time_ns,recv_time_ns,rtt_ns,send_jitter_ns,rtt_jitter_ns
1530,1710696644653,1710696744465,99812,-2321,9773
1531,1710697644613,1710697735338,90725,-40,-9087
1532,1710698645317,1710698747411,102094,704,11369
1533,1710699645595,1710699743343,97748,278,-4346
1534,1710700645442,1710700747888,102446,-153,4698
1535,1710701645635,1710702108537,462902,193,360456
1536,1710702645333,1710702728555,83222,-302,-379680
1537,1710703645223,1710703726188,80965,-110,-2257
1538,1710704645291,1710704766690,121399,68,40434
1539,1710705646352,1710707110945,1464593,1061,1343194
1540,1710707076946,1710707191311,114365,430594,-1350228
1541,1710707645511,1710707728622,83111,-431435,-31254
1542,1710708645422,1710708726612,81190,-89,-1921
1543,1710709645542,1710709734545,89003,120,7813
1544,1710710645049,1710710718534,73485,-493,-15518
1545,1710711644751,1710711723700,78949,-298,5464
1546,1710712645826,1710712740644,94818,1075,15869
1547,1710713645331,1710713725610,80279,-495,-14539
1548,1710714645100,1710714757079,111979,-231,31700
1549,1710715645847,1710715745721,99874,747,-12105
1550,1710716644875,1710716737648,92773,-972,-7101
1551,1710717645036,1710717760932,115896,161,23123
1552,1710718645750,1710719108467,462717,714,346821
1553,1710719645397,1710719737680,92283,-353,-370434
1554,1710720645321,1710720753216,107895,-76,15612
1555,1710721646490,1710721737314,90824,1169,-17071
1556,1710722645182,1710722735910,90728,-1308,-96
1557,1710723644938,1710723748292,103354,-244,12626
1558,1710724644555,1710724736837,92282,-383,-11072
1559,1710725646090,1710725731194,85104,1535,-7178
1560,1710726646450,1710726719772,73322,360,-11782
1561,1710727645070,1710727743919,98849,-1380,25527
1562,1710728646180,1710728729620,83440,1110,-15409
1563,1710729645263,1710729721919,76656,-917,-6784
1564,1710730645664,1710730755766,110102,401,33446
1565,1710731645834,1710731739223,93389,170,-16713
1566,1710732645375,1710732735326,89951,-459,-3438
1567,1710733645531,1710733748585,103054,156,13103
1568,1710734646853,1710737163772,2516919,1322,2413865
1569,1710737075990,1710737185588,109598,1429137,-2407321
1570,1710737645291,1710737719685,74394,-430699,-35204
1571,1710738645637,1710738729412,83775,346,9381
1572,1710739645898,1710739729312,83414,261,-361
1573,1710740645790,1710740728685,82895,-108,-519
1574,1710741645769,1710741727241,81472,-21,-1423
1575,1710742645355,1710742727114,81759,-414,287
1576,1710743645940,1710743715431,69491,585,-12268
1577,1710744645816,1710744754383,108567,-124,39076
1578,1710745646217,1710745740141,93924,401,-14643
1579,1710746645752,1710746727109,81357,-465,-12567
1580,1710747645014,1710747738279,93265,-738,11908
1581,1710748645684,1710748723133,77449,670,-15816
1582,1710749645082,1710749725011,79929,-602,2480
1583,1710750645277,1710750716113,70836,195,-9093
1584,1710751645055,1710751767665,122610,-222,51774
1585,1710752645699,1710752747139,101440,644,-21170
1586,1710753645189,1710753739935,94746,-510,-6694
1587,1710754644699,1710754723786,79087,-490,-15659
1588,1710755646627,1710755727655,81028,1928,1941
1589,1710756647138,1710756740035,92897,511,11869
1590,1710757645442,1710757715509,70067,-1696,-22830
1591,1710758645394,1710758725751,80357,-48,10290
1592,1710759646292,1710759729575,83283,898,2926
1593,1710760645119,1710760727451,82332,-1173,-951
1594,1710761645174,1710761729275,84101,55,1769
1595,1710762646766,1710762724863,78097,1592,-6004
1596,1710763645472,1710763727975,82503,-1294,4406
1597,1710764644719,1710764738565,93846,-753,11343
1598,1710765645740,1710765729969,84229,1021,-9617
1599,1710766644761,1710766741906,97145,-979,12916
1600,1710767644749,1710767737621,92872,-12,-4273
1601,1710768645526,1710768740513,94987,777,2115
1602,1710769644823,1710769742270,97447,-703,2460
1603,1710770645089,1710770747938,102849,266,5402
1604,1710771644361,1710771746864,102503,-728,-346
1605,1710772645876,1710772716348,70472,1515,-32031
1606,1710773645166,1710773717944,72778,-710,2306
1607,1710774645194,1710774732665,87471,28,14693
1608,1710775646037,1710775725055,79018,843,-8453
1609,1710776645127,1710776728202,83075,-910,4057
1610,1710777645047,1710777727979,82932,-80,-143
1611,1710778645886,1710778729231,83345,839,413
1612,1710779645088,1710779722955,77867,-798,-5478
1613,1710780645515,1710780717314,71799,427,-6068
1614,1710781645110,1710782023960,378850,-405,307051
1615,1710782644968,1710782739006,94038,-142,-284812
1616,1710783645294,1710783736201,90907,326,-3131
1617,1710784645323,1710784749039,103716,29,12809
1618,1710785645877,1710785737302,91425,554,-12291
1619,1710786645197,1710786763169,117972,-680,26547
1620,1710787644543,1710787725826,81283,-654,-36689
1621,1710788645399,1710788729603,84204,856,2921
1622,1710789646387,1710789728381,81994,988,-2210
1623,1710790646225,1710790719821,73596,-162,-8398
1624,1710791806103,1710791904920,98817,159878,25221
1625,1710792646149,1710792748252,102103,-159954,3286
1626,1710793644995,1710793747558,102563,-1154,460
1627,1710794775804,1710794865550,89746,130809,-12817
1628,1710795645709,1710795726450,80741,-130095,-9005
1629,1710796645509,1710796761068,115559,-200,34818
1630,1710800006646,1710800099433,92787,2361137,-22772
1631,1710800645332,1710800715700,70368,-361314,-22419
1632,1710801646789,1710801728006,81217,1457,10849
1633,1710802646177,1710802726771,80594,-612,-623
1634,1710803645841,1710803717205,71364,-336,-9230
1635,1710804645825,1710804740740,94915,-16,23551
1636,1710805645636,1710805725798,80162,-189,-14753
1637,1710806645767,1710806738597,92830,131,12668
1638,1710807645575,1710807727566,81991,-192,-10839
1639,1710808645132,1710808741394,96262,-443,14271
1640,1710809645825,1710809729016,83191,693,-13071
1641,1710810645625,1710810729785,84160,-200,969
1642,1710811645189,1710811715708,70519,-436,-13641
1643,1710812645276,1710812732661,87385,87,16866
1644,1710813645261,1710813718575,73314,-15,-14071
1645,1710814644989,1710814717369,72380,-272,-934
1646,1710815645295,1710815738320,93025,306,20645
1647,1710816645686,1710816732032,86346,391,-6679
1648,1710817645393,1710817723486,78093,-293,-8253
1649,1710818645171,1710818734502,89331,-222,11238
1650,1710819645683,1710819729999,84316,512,-5015
1651,1710820645014,1710820733143,88129,-669,3813
1652,1710821645274,1710821746774,101500,260,13371
1653,1710822645743,1710822749270,103527,469,2027
1654,1710823645006,1710823725470,80464,-737,-23063
1655,1710824645266,1710824727776,82510,260,2046
1656,1710825645251,1710825736854,91603,-15,9093
1657,1710826645265,1710826726229,80964,14,-10639
1658,1710827645088,1710827738307,93219,-177,12255
1659,1710828645596,1710828730562,84966,508,-8253
1660,1710829645231,1710829718236,73005,-365,-11961
1661,1710830644980,1710830743354,98374,-251,25369
1662,1710831645996,1710831737618,91622,1016,-6752
1663,1710832644780,1710832736475,91695,-1216,73
1664,1710833644965,1710833748680,103715,185,12020
1665,1710834645835,1710834724325,78490,870,-25225
1666,1710835644998,1710835721255,76257,-837,-2233
1667,1710836646036,1710836739154,93118,1038,16861
1668,1710837645865,1710837753155,107290,-171,14172
1669,1710838645331,1710838738648,93317,-534,-13973
1670,1710839645175,1710839744536,99361,-156,6044
1671,1710840645063,1710840741448,96385,-112,-2976
1672,1710841645841,1710841739136,93295,778,-3090
1673,1710842644936,1710842728442,83506,-905,-9789
1674,1710843645048,1710843743087,98039,112,14533
1675,1710844645497,1710844754564,109067,449,11028
1676,1710845644924,1710845724287,79363,-573,-29704
1677,1710846645474,1710846732696,87222,550,7859
1678,1710847645775,1710847739733,93958,301,6736
1679,1710848646324,1710848740143,93819,549,-139
1680,1710849645092,1710849733177,88085,-1232,-5734
1681,1710850645920,1710850730049,84129,828,-3956
1682,1710851645135,1710851733641,88506,-785,4377
1683,1710852645323,1710852753609,108286,188,19780
1684,1710853645924,1710853731858,85934,601,-22352
1685,1710854645080,1710854723364,78284,-844,-7650
1686,1710855647351,1710855742327,94976,2271,16692
1687,1710856645545,1710856729859,84314,-1806,-10662
1688,1710857645184,1710857749006,103822,-361,19508
1689,1710859036832,1710859181942,145110,391648,41288
1690,1710859646759,1710859726519,79760,-390073,-65350
1691,1710860644823,1710860738725,93902,-1936,14142
1692,1710861646521,1710861723153,76632,1698,-17270
1693,1710862646163,1710863042485,396322,-358,319690
1694,1710863643748,1710863723906,80158,-2415,-316164
1695,1710864644441,1710866083296,1438855,693,1358697
1696,1710865645213,1710866104089,458876,772,-979979
1697,1710866644461,1710866718276,73815,-752,-385061
1698,1710867644672,1710867714684,70012,211,-3803
1699,1710868644590,1710868710070,65480,-82,-4532
1700,1710869644427,1710869726945,82518,-163,17038
1701,1710870644699,1710870714460,69761,272,-12757
1702,1710871644497,1710871719029,74532,-202,4771
1703,1710872644797,1710872716488,71691,300,-2841
1704,1710873644769,1710873711708,66939,-28,-4752
1705,1710874645213,1710874732084,86871,444,19932
1706,1710875644585,1710875716088,71503,-628,-15368
1707,1710876645391,1710876730092,84701,806,13198
1708,1710877644822,1710877730229,85407,-569,706
1709,1710878645109,1710878727484,82375,287,-3032
1710,1710879644675,1710879718380,73705,-434,-8670
1711,1710880644808,1710880757447,112639,133,38934
1712,1710881645469,1710881735594,90125,661,-22514
1713,1710882645118,1710882730910,85792,-351,-4333
1714,1710883644249,1710883734160,89911,-869,4119
1715,1710884646007,1710884729554,83547,1758,-6364
1716,1710885644761,1710885726374,81613,-1246,-1934
1717,1710886645511,1710886728183,82672,750,1059
1718,1710887644852,1710887735872,91020,-659,8348
1719,1710888644781,1710888730439,85658,-71,-5362
1720,1710889644991,1710889727298,82307,210,-3351
1721,1710890646149,1710890731781,85632,1158,3325
1722,1710891645695,1710891729658,83963,-454,-1669
1723,1710892644633,1710892803670,159037,-1062,75074
1724,1710893645682,1710893757811,112129,1049,-46908
1725,1710894645618,1710894762156,116538,-64,4409
1726,1710895645097,1710895749908,104811,-521,-11727
1727,1710896645893,1710896734070,88177,796,-16634
1728,1710897646576,1710897758985,112409,683,24232
1729,1710898646023,1710898740754,94731,-553,-17678
1730,1710899645232,1710899739157,93925,-791,-806
1731,1710900645094,1710900735961,90867,-138,-3058
1732,1710901646650,1710901727187,80537,1556,-10330
1733,1710902645623,1710902720291,74668,-1027,-5869
1734,1710903644830,1710903740803,95973,-793,21305
1735,1710904645632,1710904724658,79026,802,-16947
1736,1710905644745,1710905726266,81521,-887,2495
1737,1710906644894,1710906745483,100589,149,19068
1738,1710907647251,1710907759408,112157,2357,11568
1739,1710908644798,1710908745096,100298,-2453,-11859
1740,1710909645336,1710909763171,117835,538,17537
1741,1710910645315,1710910750746,105431,-21,-12404
1742,1710911645018,1710912781573,1136555,-297,1031124
1743,1710912753981,1710912866544,112563,108963,-1023992
1744,1710913646218,1710913732015,85797,-107763,-26766
1745,1710914646119,1710914749658,103539,-99,17742
1746,1710915646126,1710915734737,88611,7,-14928
1747,1710916645266,1710916728907,83641,-860,-4970
1748,1710917644964,1710917729347,84383,-302,742
1749,1710918645714,1710918738604,92890,750,8507
1750,1710919646427,1710919730512,84085,713,-8805
1751,1710922008076,1710922091326,83250,1361649,-835
1752,1710922645053,1710922725014,79961,-363023,-3289
1753,1710923646228,1710923734045,87817,1175,7856
1754,1710924645552,1710924726486,80934,-676,-6883
1755,1710925644888,1710925737315,92427,-664,11493
1756,1710926645325,1710926738128,92803,437,376
1757,1710927645413,1710927743767,98354,88,5551
1758,1710928645245,1710928732009,86764,-168,-11590
1759,1710930006198,1710930104425,98227,360953,11463
1760,1710930646146,1710930741411,95265,-360052,-2962
1761,1710931644881,1710931753923,109042,-1265,13777
1762,1710932645909,1710932729673,83764,1028,-25278
1763,1710936009020,1710936091645,82625,2363111,-1139
1764,1710936645317,1710936720268,74951,-363703,-7674
1765,1710937645690,1710937729813,84123,373,9172
1766,1710938645323,1710938725542,80219,-367,-3904
1767,1710939644938,1710939725620,80682,-385,463
1768,1710940645082,1710940733007,87925,144,7243
1769,1710941646157,1710941723000,76843,1075,-11082
1770,1710942646586,1710942747727,101141,429,24298
1771,1710943647021,1710943726872,79851,435,-21290
1772,1710944648367,1710944750388,102021,1346,22170
1773,1710945651031,1710945756201,105170,2664,3149
1774,1710946650648,1710946735438,84790,-383,-20380
1775,1710947651700,1710947738766,87066,1052,2276
1776,1710948652507,1710948784064,131557,807,44491
1777,1710949651522,1710950041578,390056,-985,258499
1778,1710950651716,1710950771046,119330,194,-270726
1779,1710951655704,1710951785692,129988,3988,10658
1780,1710952651236,1710952792392,141156,-4468,11168
1781,1710953652447,1710954923311,1270864,1211,1129708
1782,1710954816187,1710955014044,197857,163740,-1073007
1783,1710955650751,1710955766791,116040,-165436,-81817
1784,1710956647173,1710956750952,103779,-3578,-12261
1785,1710957645932,1710957727100,81168,-1241,-22611
1786,1710958644749,1710958738889,94140,-1183,12972
1787,1710959645267,1710959758629,113362,518,19222
1788,1710960646764,1710960730825,84061,1497,-29301
1789,1710961646516,1710961733179,86663,-248,2602
1790,1710962647126,1710962747973,100847,610,14184
1791,1710963646511,1710963726518,80007,-615,-20840
1792,1710964645303,1710964728342,83039,-1208,3032
1793,1710965645223,1710965729852,84629,-80,1590
1794,1710966645399,1710966750060,104661,176,20032
1795,1710967644995,1710967729975,84980,-404,-19681
1796,1710968645615,1710968725940,80325,620,-4655
1797,1710969645861,1710969733282,87421,246,7096
1798,1710970645630,1710970721595,75965,-231,-11456
1799,1710971645276,1710971734748,89472,-354,13507
1800,1710972645614,1710972731984,86370,338,-3102
1801,1710973644998,1710973739756,94758,-616,8388
1802,1710974645413,1710974748619,103206,415,8448
1803,1710975646203,1710975742734,96531,790,-6675
1804,1710976645167,1710976725502,80335,-1036,-16196
1805,1710977645468,1710977754581,109113,301,28778
1806,1710978645601,1710978742314,96713,133,-12400
1807,1710979645036,1710979739110,94074,-565,-2639
1808,1710980645191,1710980752950,107759,155,13685
1809,1710981646774,1710981740505,93731,1583,-14028
1810,1710982645573,1710982757161,111588,-1201,17857
1811,1710983644618,1710983727702,83084,-955,-28504
1812,1710984645776,1710984745301,99525,1158,16441
1813,1710985646148,1710985735386,89238,372,-10287
1814,1710986645037,1710986721685,76648,-1111,-12590
1815,1710987644672,1710987747979,103307,-365,26659
1816,1710988646396,1710988736995,90599,1724,-12708
1817,1710989644998,1710989736686,91688,-1398,1089
1818,1710990645503,1710990730481,84978,505,-6710
1819,1710991646121,1710991752798,106677,618,21699
1820,1710992645366,1710992740164,94798,-755,-11879
1821,1710993645606,1710993763453,117847,240,23049
1822,1710994645551,1710994746305,100754,-55,-17093
1823,1710995644559,1710995719646,75087,-992,-25667
1824,1710996646865,1710996731758,84893,2306,9806
1825,1710997645960,1710997731665,85705,-905,812
1826,1710998644841,1710998717111,72270,-1119,-13435
1827,1710999644962,1710999758849,113887,121,41617
1828,1711000646006,1711000732838,86832,1044,-27055
1829,1711001645339,1711001733496,88157,-667,1325
1830,1711002645336,1711002753321,107985,-3,19828
1831,1711003646698,1711003742436,95738,1362,-12247
1832,1711004644792,1711004790599,145807,-1906,50069
1833,1711005644597,1711005743848,99251,-195,-46556
1834,1711006644979,1711006732832,87853,382,-11398
1835,1711007645667,1711007725037,79370,688,-8483
1836,1711008645465,1711008722019,76554,-202,-2816
1837,1711009646903,1711009723598,76695,1438,141
1838,1711010646171,1711010731458,85287,-732,8592
1839,1711011645773,1711011732492,86719,-398,1432
1840,1711012645288,1711012739301,94013,-485,7294
1841,1711013644780,1711016108154,2463374,-508,2369361
1842,1711016078706,1711016184130,105424,1433926,-2357950
1843,1711016645463,1711016722410,76947,-433243,-28477
1844,1711017647029,1711017731660,84631,1566,7684
1845,1711018645451,1711018721651,76200,-1578,-8431
1846,1711019645261,1711019732568,87307,-190,11107
1847,1711020645192,1711020743820,98628,-69,11321
1848,1711021646350,1711021748802,102452,1158,3824
1849,1711022645249,1711022733438,88189,-1101,-14263
1850,1711023644989,1711023743252,98263,-260,10074
1851,1711024645891,1711024731640,85749,902,-12514
